"","personid","income","tutor","tutorid","distance"
"2124",2124,15081.8279647777,1,94,1.15225598503529
"2125",2125,48056.7303793543,0,NA,0.204025605821187
"2126",2126,52694.9169358816,0,NA,0.55152113108896
"2127",2127,17791.6243473184,0,NA,0.28494055853944
"2128",2128,37177.7767314235,0,NA,1.99387664449414
"2129",2129,35075.9226689316,0,NA,0.781569228321133
"2130",2130,17089.2620215856,0,NA,2.5260501765684
"2131",2131,51428.9111013502,0,NA,0.640358204013287
"2132",2132,32284.2764988671,0,NA,0.409859364502735
"2133",2133,30136.5282571064,0,NA,4.3864960820489
"2134",2134,31657.6077549147,0,NA,0.422091210907489
"2135",2135,23902.8950951236,0,NA,0.660430121987569
"2136",2136,33866.9448839097,0,NA,0.91103637477991
"2137",2137,34306.9033493818,0,NA,0.442026036305404
"2138",2138,39870.548469725,0,NA,0.370497909784368
"2139",2139,11217.3253808789,1,389,4.93801860725056
"2140",2140,63121.1309806063,0,NA,0.575351092731485
"2141",2141,30130.147885613,0,NA,1.53568079687452
"2142",2142,11909.1799047446,0,NA,0.435421687852656
"2143",2143,24522.3949521403,0,NA,0.138228733943202
"2144",2144,27055.7795328481,0,NA,1.42183891043851
"2145",2145,36193.7193353737,0,NA,2.59734335435108
"2146",2146,14625.5898829962,0,NA,0.966401560185581
"2147",2147,70925.1781906351,0,NA,0.513411812068153
"2148",2148,20369.127832105,0,NA,0.181521910296366
"2149",2149,16730.6719390196,1,745,2.02928648600809
"2150",2150,33817.2008633614,0,NA,4.09036086198268
"2151",2151,26353.8000285152,0,NA,1.22138188217401
"2152",2152,14025.1711376167,0,NA,0.282300544737827
"2153",2153,10111.8437864205,0,NA,0.303424556851948
"2154",2154,11827.2611406855,1,61,2.34835547754978
"2155",2155,11663.0556675437,1,645,1.0315192095609
"2156",2156,19060.8565007947,1,589,1.2729833867164
"2157",2157,12983.2521786011,1,481,4.78243574048676
"2158",2158,18054.2257642522,0,NA,0.210216431283771
"2159",2159,23803.8385937205,0,NA,3.15313820956617
"2160",2160,3263.21575502722,0,NA,0.173684913744108
"2161",2161,58394.0842972888,0,NA,0.749867999790489
"2162",2162,70175.2396778743,0,NA,0.685153996381521
"2163",2163,13717.2021622257,0,NA,0.765251403998413
"2164",2164,30631.206221259,0,NA,1.49683785181298
"2165",2165,31209.3334708306,0,NA,3.77375324275964
"2166",2166,36879.3082010361,0,NA,0.0950225547986591
"2167",2167,12548.9748659998,1,207,0.504273744723425
"2168",2168,11555.0918599758,1,558,4.92830636477268
"2169",2169,20471.100924785,1,443,0.685581518595573
"2170",2170,48865.8303430492,0,NA,1.26964815029071
"2171",2171,18701.7847662211,1,112,0.767350781502261
"2172",2172,19123.3524826541,1,694,5.74795580714672
"2173",2173,69812.3697655417,0,NA,3.71223804941289
"2174",2174,24413.6697774353,0,NA,2.16490633378937
"2175",2175,48363.6843288196,0,NA,0.685327983334304
"2176",2176,19205.1027850022,0,NA,1.05379978443936
"2177",2177,17628.8696621433,0,NA,1.70544161378774
"2178",2178,13861.8116092076,0,NA,0.746127294079506
"2179",2179,14384.232636683,1,567,4.02970659983318
"2180",2180,42292.9939041422,0,NA,0.16864497779572
"2181",2181,20801.9263567468,0,NA,4.03649265619211
"2182",2182,43951.7074474705,0,NA,6.91980268522525
"2183",2183,37904.8924929124,0,NA,6.39079907639979
"2184",2184,32970.5369763025,0,NA,0.165604329653052
"2185",2185,14485.3459213544,0,NA,1.05491853678336
"2186",2186,17851.6556513213,1,572,5.72227698523639
"2187",2187,47478.023450274,0,NA,0.705907248638023
"2188",2188,19360.2001807607,1,526,1.89168933512865
"2189",2189,9208.08147950993,0,NA,0.946473165953324
"2190",2190,9098.88835062755,0,NA,0.718124425755461
"2191",2191,14478.5713274353,0,NA,0.844276809314742
"2192",2192,20463.5923715188,0,NA,1.10165574942674
"2193",2193,23836.6132813535,0,NA,0.0595032054008574
"2194",2194,31745.2436048535,0,NA,0.677321808031547
"2195",2195,40321.9913035465,0,NA,7.98093688320856
"2196",2196,27506.539010655,0,NA,4.45380212712779
"2197",2197,12432.4703904424,1,35,2.21356674447523
"2198",2198,67620.6150823724,0,NA,1.16705676251552
"2199",2199,11988.2447421945,1,186,1.26735630032475
"2200",2200,23716.2080769972,0,NA,1.08256491944616
"2201",2201,25760.3429282731,0,NA,1.33398714704945
"2202",2202,10567.4212714522,0,NA,0.217571091261754
"2203",2203,11134.6616030244,1,206,6.25758189241287
"2204",2204,36129.7966073948,0,NA,0.75277209196514
"2205",2205,52001.7003094316,0,NA,0.37239450418641
"2206",2206,33759.038405153,0,NA,0.464066212998221
"2207",2207,28426.9139786009,0,NA,0.481412167791683
"2208",2208,53075.1258925868,0,NA,2.35078316312903
"2209",2209,27400.6945591517,0,NA,1.15114885450971
"2210",2210,29004.3642729966,0,NA,0.381190372370334
"2211",2211,58099.3603912766,0,NA,0.617606887753841
"2212",2212,17022.8167758857,1,565,0.639598237027624
"2213",2213,10264.8902929799,0,NA,0.869869966919522
"2214",2214,13996.9930346132,1,121,0.419556218335902
"2215",2215,6715.53893816018,0,NA,0.505147740591107
"2216",2216,67724.0428753884,0,NA,0.877741868337254
"2217",2217,55824.2247595776,0,NA,0.581892502909072
"2218",2218,16796.6685407561,0,NA,1.19444300272256
"2219",2219,20259.80959385,1,177,1.74817658416087
"2220",2220,14156.1903436244,0,NA,0.859208642674754
"2221",2221,14855.5903255406,0,NA,0.203522822878631
"2222",2222,46014.0961003527,0,NA,0.941094700973037
"2223",2223,13131.5861098448,0,NA,0.509346768956586
"2224",2224,8119.89921053191,0,NA,0.31455389527327
"2225",2225,29203.1763935214,0,NA,2.43236425358209
"2226",2226,13475.7324935986,1,328,3.45183991521313
"2227",2227,24598.4752411629,0,NA,0.318208289528578
"2228",2228,18155.7765600305,0,NA,0.536424438129536
"2229",2229,15840.7576965216,1,285,3.83307597628838
"2230",2230,17973.9065270645,1,435,1.59879212724417
"2231",2231,44551.3196928243,0,NA,0.14882984286781
"2232",2232,14898.2138680276,0,NA,1.29935928095341
"2233",2233,8374.21320635145,1,287,1.77969269349889
"2234",2234,26056.9190299042,0,NA,2.6457057823855
"2235",2235,16229.4426070909,1,632,1.60328391906789
"2236",2236,35351.3449409765,0,NA,1.56395146017059
"2237",2237,45587.5071842896,0,NA,0.163315738828675
"2238",2238,21133.2991702881,0,NA,0.337100746335818
"2239",2239,30319.7850646033,0,NA,1.10669033149186
"2240",2240,86140.4971504884,0,NA,3.52781111515678
"2241",2241,59711.4366127869,0,NA,0.704083232073821
"2242",2242,23793.7491173974,0,NA,0.361129238770667
"2243",2243,23209.8937878168,0,NA,1.12962937874629
"2244",2244,23995.7471148811,0,NA,0.587883986332126
"2245",2245,14842.888105431,0,NA,1.18683304654362
"2246",2246,13912.6532118415,1,175,4.13332507912244
"2247",2247,14610.8351187252,0,NA,0.461893855478576
"2248",2248,37992.0458752064,0,NA,1.31424947057278
"2249",2249,15504.9119620955,1,197,0.922809836134599
"2250",2250,52368.3145467831,0,NA,0.58625655744138
"2251",2251,46381.6123106588,0,NA,1.30923989547321
"2252",2252,22795.7538627105,0,NA,2.02089017923269
"2253",2253,38531.1222300601,0,NA,2.00193426505173
"2254",2254,6813.00293824533,1,174,3.74904346562554
"2255",2255,15784.4331306569,1,718,0.37815309978027
"2256",2256,14056.6637493719,0,NA,0.570647706157306
"2257",2257,19663.194508658,0,NA,1.33798810952193
"2258",2258,25727.0474584626,0,NA,0.260822855654175
"2259",2259,15270.1938472292,1,136,0.414637672216047
"2260",2260,17801.6355492066,0,NA,0.52401167075094
"2261",2261,6451.42102891292,1,598,0.420258027257299
"2262",2262,10029.4030734556,0,NA,0.377210371578666
"2263",2263,15751.5964305116,1,228,0.452854343889702
"2264",2264,26758.4665283033,0,NA,0.845833278788187
"2265",2265,27012.9422790755,0,NA,3.99545049406891
"2266",2266,42317.0777329021,0,NA,6.47423400168122
"2267",2267,25010.0536722781,0,NA,0.909409542067405
"2268",2268,17397.1774541501,1,652,0.643639172832079
"2269",2269,12973.6255250188,1,233,3.04480564122372
"2270",2270,47642.2432118392,0,NA,2.19214524723549
"2271",2271,28689.3624302876,0,NA,0.64483536098997
"2272",2272,36902.5778762316,0,NA,1.48464915129959
"2273",2273,5960.45530432166,1,49,0.451338229790948
"2274",2274,19450.0735961392,1,151,3.28927283242801
"2275",2275,14494.7735219831,1,64,1.51219451593277
"2276",2276,12377.744265414,1,720,1.07191809449394
"2277",2277,11963.2647189495,0,NA,2.00033693883341
"2278",2278,49776.199051971,0,NA,0.369566607734792
"2279",2279,16566.3532749219,1,611,0.105740428724216
"2280",2280,7881.51980526293,1,569,1.11688612826503
"2281",2281,38544.8695123845,0,NA,2.96662495207263
"2282",2282,23003.3645890377,0,NA,0.316288020328667
"2283",2283,21560.7150080993,0,NA,4.14909156074692
"2284",2284,23198.9520788714,0,NA,1.91436944065741
"2285",2285,15912.1666594762,0,NA,0.265429927976505
"2286",2286,18217.549842939,1,472,0.776704804678751
"2287",2287,8896.77881879072,1,721,28.5282513245429
"2288",2288,10439.5881045582,0,NA,0.379431757320503
"2289",2289,32366.5192149052,0,NA,1.08141596708963
"2290",2290,19567.736090039,1,736,3.41264025643348
"2291",2291,22524.9613631572,0,NA,5.35498887858039
"2292",2292,17086.1208482714,0,NA,1.30038238456395
"2293",2293,18469.3412144857,0,NA,0.266065915366038
"2294",2294,33338.9040483778,0,NA,0.914744272169329
"2295",2295,17123.983165199,0,NA,0.501261729627564
"2296",2296,20849.1661759604,0,NA,1.86198066457726
"2297",2297,67862.583546254,0,NA,0.48717406472428
"2298",2298,19476.3484399184,1,764,3.89874094257918
"2299",2299,21213.25192067,0,NA,1.6397972909227
"2300",2300,27534.2182921404,0,NA,1.41156830263368
"2301",2301,44685.669131605,0,NA,1.67807112521253
"2302",2302,39709.6599631497,0,NA,2.54298045445211
"2303",2303,13395.5755371103,0,NA,0.957961753260174
"2304",2304,44312.6348566593,0,NA,1.862590538211
"2305",2305,60478.2382716164,0,NA,1.36468629488227
"2306",2306,31438.7535002538,0,NA,0.597100364362181
"2307",2307,17843.6935957581,1,558,0.774178320667185
"2308",2308,22325.7311115612,0,NA,0.836489103589912
"2309",2309,10400.0061483494,1,794,7.21999360641542
"2310",2310,23705.3361054714,0,NA,1.16145385671117
"2311",2311,50166.1400272138,0,NA,0.397868166500585
"2312",2312,14213.5662823532,1,529,0.725035784269729
"2313",2313,17712.1820551155,0,NA,0.904508907836696
"2314",2314,138649.679469827,0,NA,2.82249748926589
"2315",2315,46676.7667662194,0,NA,3.20598356497398
"2316",2316,57822.7396484504,0,NA,4.77325544939848
"2317",2317,8481.11327327765,1,495,0.707407771096946
"2318",2318,5003.21587641704,1,212,4.47184160535878
"2319",2319,62416.0202931987,0,NA,0.388882734039035
"2320",2320,37045.0154444229,0,NA,0.17953336172834
"2321",2321,39762.4160860634,0,NA,0.153093023010056
"2322",2322,9193.75793591747,1,19,0.804413938226661
"2323",2323,17455.5409568886,0,NA,0.544558604584846
"2324",2324,26503.1911017136,0,NA,2.074912855789
"2325",2325,12650.8316572178,0,NA,1.49176732407434
"2326",2326,54269.9347722162,0,NA,0.365679389451642
"2327",2327,12013.6872966066,0,NA,0.39942864723521
"2328",2328,49801.0104493743,0,NA,4.40015380482399
"2329",2329,19683.7893147275,1,86,0.267764670901141
"2330",2330,37866.8893666414,0,NA,0.68968004163357
"2331",2331,38974.1149808222,0,NA,0.160135033109834
"2332",2332,12744.3240362069,0,NA,2.11754227446175
"2333",2333,12795.72045147,1,498,0.770040014438017
"2334",2334,27282.2522778107,0,NA,1.13271810885213
"2335",2335,21556.5283163308,0,NA,1.34240489450895
"2336",2336,37618.6337961764,0,NA,2.48915584218519
"2337",2337,83989.2027964993,0,NA,0.492153638530259
"2338",2338,15507.4008805021,0,NA,0.217167050279437
"2339",2339,35686.3278142182,0,NA,0.480942677439688
"2340",2340,36303.6980489333,0,NA,0.419876753801917
"2341",2341,9945.95703990471,0,NA,0.515862173906906
"2342",2342,30463.018961196,0,NA,1.82871578334885
"2343",2343,5285.08722690836,0,NA,1.05291838744404
"2344",2344,29872.026914173,0,NA,0.799280240157938
"2345",2345,18492.9840855728,1,631,2.16904102401554
"2346",2346,13539.5457149164,0,NA,0.735493585657028
"2347",2347,118922.934649731,0,NA,0.107352223394947
"2348",2348,50971.7136955551,0,NA,2.16154676768651
"2349",2349,31623.294823603,0,NA,1.07331759306941
"2350",2350,27885.5893933111,0,NA,0.680038820556464
"2351",2351,37951.6265807356,0,NA,1.79400119863057
"2352",2352,79079.2713931136,0,NA,2.05550547940104
"2353",2353,13641.7843509756,1,422,1.44827761735447
"2354",2354,13669.5461676448,0,NA,1.71978344070771
"2355",2355,5213.47058216571,0,NA,0.561478839968454
"2356",2356,26532.6892111706,0,NA,0.335446931817255
"2357",2357,40122.7839821593,0,NA,1.73435306938322
"2358",2358,26540.7324541134,0,NA,0.872992171735746
"2359",2359,42212.0738414736,0,NA,4.50987640391091
"2360",2360,53739.5478639687,0,NA,1.33605803072682
"2361",2361,22226.6469703532,0,NA,1.49057705253566
"2362",2362,14811.2927108036,0,NA,0.558886911928424
"2363",2363,27497.9296501453,0,NA,1.42842266212134
"2364",2364,22810.8134388073,0,NA,0.522782525731209
"2365",2365,63156.4062717248,0,NA,1.17734495964982
"2366",2366,17907.400005578,1,318,8.42772840829094
"2367",2367,38969.235581897,0,NA,0.817689407201028
"2368",2368,24001.2232169275,0,NA,0.919667914000955
"2369",2369,24252.8834695414,0,NA,9.14721330806744
"2370",2370,5072.18670857382,1,642,5.00597496003754
"2371",2371,8576.13756275426,0,NA,1.34339725809632
"2372",2372,8721.66560445485,0,NA,0.24245708993822
"2373",2373,16889.3902307524,0,NA,0.51948151323313
"2374",2374,35712.2053925653,0,NA,0.432486807367939
"2375",2375,53352.808648448,0,NA,0.82832448264946
"2376",2376,14993.7244678538,1,65,0.839509712406283
"2377",2377,12310.2106950001,0,NA,0.905576231059706
"2378",2378,23258.7529991063,0,NA,1.68686959729535
"2379",2379,30127.00676055,0,NA,0.202486155617655
"2380",2380,42694.9164007612,0,NA,2.25720089813839
"2381",2381,22799.6941400407,0,NA,0.12559172237945
"2382",2382,17665.3961669828,0,NA,1.03045334924071
"2383",2383,41903.2871076265,0,NA,0.105064193942539
"2384",2384,11542.8830094182,1,30,2.10633555399912
"2385",2385,23785.7960451627,0,NA,0.791414046912157
"2386",2386,40705.7490222049,0,NA,0.18413127267206
"2387",2387,51955.5606356341,0,NA,4.13315009539
"2388",2388,59075.7399911432,0,NA,2.5209075154137
"2389",2389,19991.5812894678,0,NA,0.964338090337372
"2390",2390,27043.8918550651,0,NA,0.438940318913869
"2391",2391,26783.57452289,0,NA,7.00232849237538
"2392",2392,29990.4258596623,0,NA,0.188945989262248
"2393",2393,29650.0959140322,0,NA,1.70714773652543
"2394",2394,25364.6882843947,0,NA,1.03921508257162
"2395",2395,36295.6858442353,0,NA,1.16864130671492
"2396",2396,70523.7044959904,0,NA,1.00091667155857
"2397",2397,16071.2225606922,0,NA,1.01527668343561
"2398",2398,12003.8676361086,0,NA,2.33260550688351
"2399",2399,55278.430163721,0,NA,1.57482430603401
"2400",2400,56493.7287300027,0,NA,0.427852095490668
"2401",2401,20500.4635780887,1,699,2.35774323283121
"2402",2402,21478.5561447357,0,NA,1.5021412779301
"2403",2403,29576.7077765313,0,NA,2.749382577492
"2404",2404,35976.4247684629,0,NA,1.56087501804307
"2405",2405,29423.9197433543,0,NA,0.189966266647719
"2406",2406,16813.5047109396,0,NA,0.238004269311272
"2407",2407,17637.2717270147,0,NA,1.00711042653774
"2408",2408,55984.4783486305,0,NA,0.346238506269219
"2409",2409,23854.6148662046,0,NA,2.09107612840743
"2410",2410,15547.3327089372,1,554,1.32788376060826
"2411",2411,17558.528891766,1,588,1.82866584088098
"2412",2412,21659.5520824897,0,NA,8.52385699808597
"2413",2413,18674.0724513461,0,NA,1.39883237316151
"2414",2414,28388.878024647,0,NA,2.11440207516749
"2415",2415,33532.7721816528,0,NA,0.973985798490462
"2416",2416,23704.4816493359,0,NA,3.56623064998888
"2417",2417,8474.88599425177,1,151,0.232193752097304
"2418",2418,42414.5852913551,0,NA,0.980236883327335
"2419",2419,18326.772062392,1,68,0.444565753156151
"2420",2420,10077.8003062852,0,NA,0.871627651067589
"2421",2421,39258.7705200423,0,NA,1.04109563029246
"2422",2422,17449.6974326423,1,799,5.39893889135606
"2423",2423,70646.4101541031,0,NA,2.29835949062626
"2424",2424,13509.5145272337,1,592,3.10272630347211
"2425",2425,42785.8193749343,0,NA,1.9761876904225
"2426",2426,30901.7999605207,0,NA,0.316106905192683
"2427",2427,39298.6825864142,0,NA,0.889107068571708
"2428",2428,14432.6645128605,0,NA,0.330662611993926
"2429",2429,32470.5632255623,0,NA,2.84417056980856
"2430",2430,13405.6245695113,0,NA,0.203329967273254
"2431",2431,16020.6356223567,0,NA,1.5189634637236
"2432",2432,9093.31974251407,1,720,9.17825375440934
"2433",2433,12447.4192434119,1,396,1.60918884944081
"2434",2434,13646.690742557,1,472,6.88989633582628
"2435",2435,22752.9393070372,0,NA,0.81411707347896
"2436",2436,35845.0898484765,0,NA,0.122857525971967
"2437",2437,9391.53761006475,1,102,0.589403150545752
"2438",2438,31123.3420140678,0,NA,0.540812106672566
"2439",2439,12946.8334054285,0,NA,0.117540328375907
"2440",2440,15762.1642653419,1,97,8.13916542162373
"2441",2441,34929.049751865,0,NA,0.8504270566456
"2442",2442,29076.3590194943,0,NA,0.730532019806656
"2443",2443,18586.8483056603,1,400,2.65312371723935
"2444",2444,25435.4948800583,0,NA,0.969217055713876
"2445",2445,17651.3643360213,0,NA,0.911650131226519
"2446",2446,51524.6406545579,0,NA,0.703162948306064
"2447",2447,14152.6352131828,0,NA,0.723307013332289
"2448",2448,41059.4581156404,0,NA,0.93362374603966
"2449",2449,24599.4911004363,0,NA,0.790449673581985
"2450",2450,24091.7152382496,0,NA,2.96566713387928
"2451",2451,37264.4131454971,0,NA,1.07026079382019
"2452",2452,32763.3222179948,0,NA,0.4854210764356
"2453",2453,37733.8122222191,0,NA,0.648092417076899
"2454",2454,29521.1180672033,0,NA,2.61431902652126
"2455",2455,42493.2237869846,0,NA,0.304901211853423
"2456",2456,26466.3254258152,0,NA,1.39255653845936
"2457",2457,50638.7754963486,0,NA,0.514528984768255
"2458",2458,36933.3120178966,0,NA,0.487785144730877
"2459",2459,9815.96573064932,0,NA,1.10414937289633
"2460",2460,39255.9487587999,0,NA,1.01021876185425
"2461",2461,17781.7533150796,0,NA,0.823470005399897
"2462",2462,34465.0001888653,0,NA,0.376506157873068
"2463",2463,19650.2991860105,0,NA,0.678181322946137
"2464",2464,28857.91801693,0,NA,1.1165821123873
"2465",2465,46334.1672546696,0,NA,0.584736701958983
"2466",2466,28900.8103640289,0,NA,1.30564286625613
"2467",2467,30936.6623585469,0,NA,0.629407416452338
"2468",2468,12998.8206852036,0,NA,0.238498463657364
"2469",2469,50497.9700407726,0,NA,1.76683813709904
"2470",2470,35286.6338254788,0,NA,3.81111904276104
"2471",2471,46788.429191948,0,NA,21.1677117311649
"2472",2472,8007.77266866852,1,641,0.490742213518166
"2473",2473,8785.81226846988,1,437,0.944653827268725
"2474",2474,35523.1592155837,0,NA,1.68477735227228
"2475",2475,27245.444817586,0,NA,1.73746088086159
"2476",2476,15873.086531082,0,NA,0.325655980084851
"2477",2477,28724.0618482434,0,NA,0.857350647859903
"2478",2478,47357.3387460512,0,NA,1.53970231100152
"2479",2479,15322.026478813,1,329,1.25632856476196
"2480",2480,23741.3829206863,0,NA,1.50648023528041
"2481",2481,29518.9425537944,0,NA,0.455640710969126
"2482",2482,29151.0956624336,0,NA,8.35342921350303
"2483",2483,64997.6529791496,0,NA,1.34868802898071
"2484",2484,18193.7877562691,0,NA,0.239469557043368
"2485",2485,15988.6311150565,0,NA,0.404127835297636
"2486",2486,15145.361423662,1,375,0.636359795204183
"2487",2487,10932.0191370376,0,NA,0.182196903160332
"2488",2488,15979.8727727121,1,692,1.31264376818914
"2489",2489,52615.7695641087,0,NA,2.728275167199
"2490",2490,13521.7866045563,0,NA,1.2477770047279
"2491",2491,17234.1930285468,0,NA,0.568918177563837
"2492",2492,21237.6605787032,0,NA,0.893007639107904
"2493",2493,22615.9026097949,0,NA,0.392262126740005
"2494",2494,26360.802038435,0,NA,0.299057416288919
"2495",2495,14671.6130078078,0,NA,0.0876630177521669
"2496",2496,19214.23745611,1,771,0.270352773958129
"2497",2497,58937.2112620061,0,NA,0.894049960128023
"2498",2498,59533.4316827164,0,NA,1.20441780175975
"2499",2499,41744.1812007754,0,NA,0.406752852356363
"2500",2500,17762.1182943644,1,278,1.05889106597925
"2501",2501,18951.1290527273,0,NA,0.354213625338395
"2502",2502,18955.6319715275,0,NA,0.353994727657527
"2503",2503,121457.870581983,0,NA,1.20738771509822
"2504",2504,39094.424875996,0,NA,3.33491211363634
"2505",2505,8446.76667582768,0,NA,0.615438638894429
"2506",2506,19893.413877058,0,NA,0.376608500478444
"2507",2507,20411.0182399744,1,667,5.47005882345572
"2508",2508,28356.5661331701,0,NA,0.218797835502082
"2509",2509,27666.3005226974,0,NA,1.28400570295935
"2510",2510,10853.9313020731,1,166,1.15671048004463
"2511",2511,59621.1614689655,0,NA,1.00639809973222
"2512",2512,87649.9802518826,0,NA,0.696605330841018
"2513",2513,37116.418949933,0,NA,4.36465229292776
"2514",2514,42786.988236663,0,NA,0.506474208352815
"2515",2515,27510.9353726244,0,NA,0.552633579231621
"2516",2516,25040.8106968709,0,NA,0.57336557615526
"2517",2517,10794.3833441701,1,288,2.75064041598962
"2518",2518,14849.7549603647,0,NA,1.61123879346058
"2519",2519,26022.8922332838,0,NA,0.683109502462007
"2520",2520,24237.3980580126,0,NA,1.08300439929309
"2521",2521,13437.0924787208,0,NA,0.409450714507696
"2522",2522,49542.442899474,0,NA,0.0957973811023058
"2523",2523,23028.3249525743,0,NA,1.36552583933959
"2524",2524,14528.3414248898,0,NA,0.266429233268665
"2525",2525,12471.8813641085,0,NA,1.03259688285285
"2526",2526,34267.728585707,0,NA,1.16376587840429
"2527",2527,49093.8488490822,0,NA,4.39833633516631
"2528",2528,25776.1999911928,0,NA,0.879510859953193
"2529",2529,13755.6027026442,0,NA,1.06884822955472
"2530",2530,10907.2112548514,1,388,0.192437903703984
"2531",2531,52629.420875604,0,NA,2.32286484945329
"2532",2532,22877.1798305373,0,NA,0.343963398341845
"2533",2533,14167.7829284367,1,24,0.858599944896325
"2534",2534,48249.8944986632,0,NA,3.69342395767687
"2535",2535,17391.6276099992,0,NA,0.351524030743674
"2536",2536,10521.112434438,0,NA,0.144731995876081
"2537",2537,21890.3234716016,0,NA,1.38461021310659
"2538",2538,24717.922853414,0,NA,1.74877426837235
"2539",2539,51496.5276965341,0,NA,2.4135355844116
"2540",2540,35004.1071986417,0,NA,0.574257528622764
"2541",2541,46876.7408773611,0,NA,1.82146664040964
"2542",2542,8209.71571929552,1,190,2.60579007163769
"2543",2543,29588.5737910064,0,NA,0.335158817048348
"2544",2544,19375.1100011828,1,700,4.10050741801515
"2545",2545,25118.8195543499,0,NA,0.339499368169502
"2546",2546,30622.8205904367,0,NA,0.857032644526217
"2547",2547,20101.8169070744,0,NA,0.81893335202714
"2548",2548,29893.6304399605,0,NA,0.766120141526973
"2549",2549,30806.1867295446,0,NA,0.357488607596608
"2550",2550,16045.8503899974,1,245,4.96047955089014
"2551",2551,11220.081940197,0,NA,0.931285511909891
"2552",2552,13933.3236915213,0,NA,0.70466559214262
"2553",2553,47033.0363174019,0,NA,2.32744104892183
"2554",2554,30838.941985872,0,NA,2.21182427460802
"2555",2555,4481.68363371398,0,NA,1.90063350832957
"2556",2556,19206.9522452735,0,NA,1.81241637283346
"2557",2557,11290.694585322,1,358,0.433497267643147
"2558",2558,33508.2012633642,0,NA,2.11655008838065
"2559",2559,27169.7419699991,0,NA,1.21484666864944
"2560",2560,19056.9039650304,1,71,3.39971841176965
"2561",2561,41419.1255909217,0,NA,0.285008577865496
"2562",2562,20578.1654316034,1,598,0.496855580163618
"2563",2563,32881.9499951298,0,NA,0.205554610096323
"2564",2564,28233.783771892,0,NA,0.101711180815322
"2565",2565,12607.045261015,0,NA,0.397825420778567
"2566",2566,7920.3114367768,1,680,2.95775403030008
"2567",2567,23285.8683613564,0,NA,0.0787599716764521
"2568",2568,16360.0856303059,1,772,3.54330013711205
"2569",2569,10424.1354593646,0,NA,1.53674108779684
"2570",2570,24129.1203285798,0,NA,1.33529080138422
"2571",2571,32256.5392372241,0,NA,1.10310680644823
"2572",2572,45383.3497999073,0,NA,1.32617314410476
"2573",2573,45025.2093401901,0,NA,0.241104020071243
"2574",2574,16415.6770374208,0,NA,0.61003595550837
"2575",2575,20557.4582696894,1,236,1.85922262065714
"2576",2576,67629.0197838989,0,NA,1.76638604639808
"2577",2577,67677.3189543762,0,NA,3.10380578240958
"2578",2578,33576.5744023693,0,NA,2.42754510672077
"2579",2579,21473.9450331359,0,NA,2.55951707484419
"2580",2580,44307.0323635231,0,NA,9.7987640262416
"2581",2581,25988.4285069873,0,NA,0.198815831825119
"2582",2582,18816.5854697613,0,NA,0.53369379112919
"2583",2583,27710.3186061998,0,NA,3.06854217312735
"2584",2584,16757.703455247,1,627,1.31447968028352
"2585",2585,17504.7921284159,0,NA,2.80140932080005
"2586",2586,70941.1134244954,0,NA,3.18116787725657
"2587",2587,27664.8537338083,0,NA,2.9754640581065
"2588",2588,28914.8603808125,0,NA,0.167488139588584
"2589",2589,39081.1876119195,0,NA,3.07118467643075
"2590",2590,12636.7245855295,1,301,1.87480617523638
"2591",2591,19277.1699140801,0,NA,1.64600244449851
"2592",2592,23151.7641735006,0,NA,26.9461332527689
"2593",2593,18224.5312228162,0,NA,0.53393218763613
"2594",2594,15692.5850958007,0,NA,0.556713698741173
"2595",2595,9612.50743611698,1,654,1.27074063902204
"2596",2596,33510.4361220827,0,NA,0.328904104610031
"2597",2597,128906.430924481,0,NA,1.20015753402042
"2598",2598,15546.5719169503,0,NA,0.253777754870404
"2599",2599,57427.9543439404,0,NA,0.835893445139639
"2600",2600,29809.3308664952,0,NA,0.691964750423788
"2601",2601,10562.8660565777,0,NA,1.71311990683593
"2602",2602,24974.427654429,0,NA,4.93617631250389
"2603",2603,18884.3063686378,1,238,1.20195951320625
"2604",2604,27744.8129261425,0,NA,0.443797123744571
"2605",2605,33067.3611558378,0,NA,0.413640262845381
"2606",2606,22521.9323792174,0,NA,0.888695961492216
"2607",2607,13749.1236659292,1,37,1.36001327740099
"2608",2608,14443.0221180844,1,72,0.233662553385063
"2609",2609,34298.5120408084,0,NA,0.509466103391531
"2610",2610,27536.8884292554,0,NA,0.605375191264886
"2611",2611,22842.9314010285,0,NA,0.281390377824982
"2612",2612,24853.6390129377,0,NA,2.74365908179068
"2613",2613,25541.5998556537,0,NA,1.31716525633153
"2614",2614,6060.99807462535,1,108,4.39574633200052
"2615",2615,21053.5183918247,0,NA,0.274092421609464
"2616",2616,9337.50598888393,0,NA,0.185313189516109
"2617",2617,26754.4873887207,0,NA,0.505224946480662
"2618",2618,16465.4081595671,1,178,1.05238320608189
"2619",2619,18355.9073710873,1,514,1.58014380326434
"2620",2620,43236.239656386,0,NA,3.93680130534836
"2621",2621,29236.9563803306,0,NA,0.696989279396613
"2622",2622,8262.86572201492,0,NA,0.745336813229663
"2623",2623,50567.7631171073,0,NA,0.473675374001838
"2624",2624,25560.8188212131,0,NA,2.88593229889442
"2625",2625,44283.2580025379,0,NA,0.719698843401847
"2626",2626,21140.4097519534,0,NA,0.0978423453716792
"2627",2627,15943.410428636,0,NA,1.10267280371277
"2628",2628,49630.0658724223,0,NA,0.843693318532265
